Fire_ID,Agency_Type,NWCG_Reporting_ Agency,Reporting_Unit_ Name,Fire_Name,Year,Fire_Discovery_Date,Date_Contained,NWCG_Cause_Classification,Cause_Description,Fire_Size,Latitude,Longitude,Fire_Origin_Land_Owner,State,County
201507306,FED,BLM,Winnemucca Field Office,HANSON,2012,8/10/2012,8/27/2012,Natural,Natural,12469.0,41.5,-117.6164,BLM,NV,Humboldt 
201507309,FED,BLM,Winnemucca Field Office,LONG CANYON,2012,8/10/2012,8/14/2012,Natural,Natural,36847.0,41.9011,-117.8497,BLM,NV,Humboldt 
201507315,FED,BLM,Winnemucca Field Office,COYOTE POINT,2012,8/19/2012,8/20/2012,Natural,Natural,5458.1,41.5975,-118.2431,BLM,NV,Humboldt 
201508153,FED,BLM,Burns District,MILLER HOMESTEAD,2012,7/8/2012,11/16/2012,Natural,Natural,160801.0,42.8186,-119.175,BLM,OR,Harney 
201508236,FED,BLM,Lakeview District,LAVA,2012,7/23/2012,9/25/2012,Natural,Natural,21546.0,43.4892,-120.7569,BLM,OR,Lake 
201508415,FED,BLM,Prineville District,233,2012,7/14/2012,7/28/2012,Natural,Natural,8309.0,44.903,-120.9586,PRIVATE,OR,Wasco 
201508423,FED,BLM,Prineville District,BUCK CREEK 0280,2012,7/18/2012,7/28/2012,Natural,Natural,5557.0,43.817792,-119.902086,PRIVATE,OR,Crook 
201508655,FED,BLM,Vale District,LONG DRAW,2012,7/8/2012,7/30/2012,Natural,Natural,558198.3,42.391894,-117.893687,BLM,OR,Malheur 
201508657,FED,BLM,Vale District,BONITA,2012,7/9/2012,7/17/2012,Natural,Natural,8304.0,44.1775,-117.8472,BLM,OR,Malheur 
201508659,FED,BLM,Vale District,IRON,2012,7/9/2012,7/17/2012,Natural,Natural,9384.0,44.086694,-117.806384,BLM,OR,Malheur 
201508675,FED,BLM,Vale District,TEN MILE,2012,8/10/2012,8/23/2012,Natural,Natural,10056.0,42.07399,-117.654887,BLM,OR,Malheur 
201508678,FED,BLM,Vale District,DANNER LOOP 2,2012,8/28/2012,9/4/2012,Human,Equipment and vehicle use,19448.8,43.011794,-117.195384,BLM,OR,Malheur 
201508679,FED,BLM,Vale District,SARDINE,2012,8/19/2012,8/21/2012,Natural,Natural,6070.0,44.723697,-117.514184,BLM,OR,Baker 
201508686,FED,BLM,Vale District,BLUE MTN,2012,4/23/2012,4/25/2012,Natural,Natural,5721.0,42.22049,-117.86079,BLM,OR,Malheur 
201510037,FED,BLM,Cedar City Field Office,BABOON,2012,7/12/2012,8/4/2012,Natural,Natural,19778.5,38.1239,-113.0097,BLM,UT,Iron 
201510630,FED,BLM,Richfield Field Office,GREASE,2012,6/22/2012,6/27/2012,Human,Arson incendiarism,15898.0,39.353297,-112.494203,BLM,UT,Millard 
201510631,FED,BLM,Richfield Field Office,WOOD HOLLOW,2012,6/23/2012,7/6/2012,Human,Power generation transmission distribution,47387.0,39.6065,-111.5849,PRIVATE,UT,Sanpete 
201510635,FED,BLM,Richfield Field Office,CLAY SPRINGS,2012,6/27/2012,8/14/2012,Human,Arson incendiarism,107847.0,39.3231,-112.3881,STATE,UT,Millard 
201510678,FED,BLM,Salt Lake Field Office,DALLAS CANYON,2012,7/27/2012,8/6/2012,Natural,Natural,43660.0,40.5497,-112.955,BLM,UT,Tooele 
201510680,FED,BLM,Salt Lake Field Office,PINYON,2012,8/5/2012,8/14/2012,Natural,Natural,5766.0,40.433,-111.933,OTHER FEDERAL,UT,Utah 
201510690,FED,BLM,Salt Lake Field Office,FAUST,2012,8/5/2012,8/14/2012,Natural,Natural,22045.0,40.18875,-112.55292,BLM,UT,Tooele 
201510763,FED,BLM,Salt Lake Field Office,DUMP,2012,6/21/2012,6/27/2012,Human,Firearms and explosives use,5507.0,40.3306,-111.943297,STATE,UT,Utah 
201510875,FED,BLM,Vernal Field Office,CHURCH CAMP,2012,6/24/2012,7/16/2012,Natural,Natural,7221.0,39.8653,-110.6936,STATE,UT,Duchesne 
201510877,FED,BLM,Vernal Field Office,WOLF DEN,2012,6/29/2012,8/6/2012,Natural,Natural,20049.0,39.7747,-109.2197,BLM,UT,Uintah 
201511170,FED,BLM,Spokane District,BARKER CANYON,2012,9/8/2012,9/18/2012,Natural,Natural,17049.0,47.912394,-119.115586,BLM,WA,Lincoln 
201511171,FED,BLM,Spokane District,APACHE PASS,2012,9/9/2012,9/15/2012,Natural,Natural,23324.0,47.515197,-118.602983,PRIVATE,WA,Lincoln 
201511393,FED,BLM,Buffalo Field Office,BORDER,2012,9/21/2012,9/30/2012,Natural,Natural,5779.0,44.99911,-106.13225,STATE,WY,Sheridan 
201511403,FED,BLM,Buffalo Field Office,CATO,2012,6/25/2012,7/3/2012,Natural,Natural,27677.0,44.44,-106.4675,PRIVATE,WY,Johnson 
201511414,FED,BLM,Casper Field Office,SAWMILL,2012,7/14/2012,7/22/2012,Human,Firearms and explosives use,14140.0,42.3961,-104.86,STATE,WY,Platte 
201511419,FED,BLM,Casper Field Office,LITTLE BOXELDER,2012,8/10/2012,10/9/2012,Natural,Natural,5882.0,42.7459,-105.659897,PRIVATE,WY,Converse 
201511420,FED,BLM,Casper Field Office,SHEEPHERDER HILL,2012,9/9/2012,10/1/2012,Human,Missing data not specified undetermined,15556.0,42.71147,-106.31263,PRIVATE,WY,Natrona 
201511570,FED,BLM,Newcastle Field Office,OIL CREEK,2012,6/29/2012,10/9/2012,Human,Power generation transmission distribution,61416.0,43.9148,-104.2844,STATE,WY,Weston 
201511585,FED,BLM,Rawlins Field Office,FERRIS,2012,7/27/2012,8/24/2012,Natural,Natural,8796.0,42.2594,-107.1967,BLM,WY,Carbon 
201550749,FED,FWS,ANAHUAC NWR,WF FROZEN ;POINT,2012,11/5/2012,11/7/2012,Natural,Natural,5021.0,29.55694444,-94.48055556,FWS,TX,Chambers 
201600018,NONFED,ST/C&L,Eastern Land Office,POWER LINE,2012,7/3/2012,7/12/2012,Natural,Natural,5265.5,45.9773,-106.9093,PRIVATE,MT,Rosebud 
201614296,NONFED,ST/C&L,Florida Forest Service,CINCO DE MAYO ( 06),2012,5/5/2012,5/9/2012,Human,Equipment and vehicle use,10658.0,26.3323,-80.6402,STATE,FL,Broward 
201614298,NONFED,ST/C&L,Florida Forest Service,WEST HOLEY LANDS (50),2012,5/14/2012,5/16/2012,Natural,Natural,8100.0,26.4139,-80.8064,STATE,FL,Palm Beach 
201614312,NONFED,ST/C&L,Florida Forest Service,ALLEY 37 NORTH ( 06 ),2012,7/8/2012,7/11/2012,Natural,Natural,5100.0,26.2005,-80.6627,STATE,FL,Broward 
201615225,NONFED,ST/C&L,Michigan Department of Natural Resources,DUCK LAKE TRAIL,2012,5/23/2012,5/23/2012,Natural,Natural,21069.0,46.5335,-85.42364,PRIVATE,MI,Luce 
201617805,NONFED,ST/C&L,Wyoming State Forestry,GOSHEN RANGE,2012,8/10/2012,8/11/2012,Natural,Natural,5000.0,42.557033,-104.3546,MISSING/NOT SPECIFIED,WY,Goshen 
201700176,NONFED,ST/C&L,Texas Forest Service - West Branch,SPRING MOUNTAIN,2012,4/21/2012,4/30/2012,Natural,Natural,10576.0,30.683611,-104.301389,MISSING/NOT SPECIFIED,TX,Jeff Davis 
201700180,NONFED,ST/C&L,Texas Forest Service - West Branch,LIVERMORE RANCH  FIRE,2012,4/24/2012,5/6/2012,Natural,Natural,13541.0,30.60133333,-104.2066667,MISSING/NOT SPECIFIED,TX,Jeff Davis 
201750010,INTERAGCY,ST/C&L,Yuma County,HEARTSTRONG,2012,3/18/2012,3/20/2012,Human,Missing data not specified undetermined,24000.0,40.016667,-102.455556,COUNTY,CO,Yuma 
201750013,INTERAGCY,IA,FTC COUNTIES,LAST CHANCE,2012,6/25/2012,6/26/2012,Missing data not specified undetermined,Missing data not specified undetermined,45000.0,39.740833,-103.591667,COUNTY,CO,Washington 
201750033,INTERAGCY,FS,Gila National Forest,WHITEWATER-BALDY,2012,5/16/2012,7/31/2012,Natural,Natural,297845.0,33.344722,-108.710278,USFS,NM,Catron 
201750043,INTERAGCY,ST/C&L,Kansas Counties,KDOT,2012,3/5/2012,5/3/2012,Human,Missing data not specified undetermined,8000.0,39.379444,-99.742778,COUNTY,KS,Graham 
201750044,INTERAGCY,ST/C&L,Kansas Counties,SKIDDY WEST ROAD,2012,8/22/2012,8/22/2012,Missing data not specified undetermined,Missing data not specified undetermined,8000.0,38.885,-96.849722,COUNTY,KS,Morris 
201760068,FED,FS,Sawtooth National Forest,LITTLE QUEENS,2013,8/17/2013,11/18/2013,Human,Missing data not specified undetermined,23406.0,43.88666667,-115.1794444,USFS,ID,Elmore 
201760248,FED,FS,Lolo National Forest,WEST FORK 2,2013,8/18/2013,9/25/2013,Natural,Natural,6000.0,46.74666667,-114.3519444,USFS,MT,Missoula 
201760265,FED,FS,Tahoe National Forest,AMERICAN,2013,8/10/2013,10/8/2013,Human,Missing data not specified undetermined,27440.0,39.11888889,-120.6461111,USFS,CA,Placer 
201760273,FED,FS,Nezperce National Forest,CALIFORNIA POINT,2013,7/18/2013,7/20/2013,Natural,Natural,7294.0,46.32944444,-114.9855556,USFS,ID,Idaho 
201760651,FED,FS,Beaverhead-Deerlodge NF,EUREKA,2013,8/12/2013,10/17/2013,Natural,Natural,6768.0,44.80777778,-111.9138889,USFS,MT,Madison 
201760737,FED,FS,Prescott National Forest,DOCE,2013,6/18/2013,7/11/2013,Human,Missing data not specified undetermined,6767.0,34.59972222,-112.5994444,USFS,AZ,Yavapai 
201760820,FED,FS,Lassen National Forest,PANTHER,2013,5/1/2013,5/9/2013,Human,Debris and open burning,6965.0,40.18805556,-121.6019444,MISSING/NOT SPECIFIED,CA,Tehama 
201760991,FED,FS,Sierra National Forest,ASPEN,2013,7/22/2013,9/8/2013,Natural,Natural,22992.0,37.27861111,-119.3180556,USFS,CA,Fresno 
201761172,FED,FS,Salmon-Challis National Forest,PAPOOSE,2013,7/8/2013,10/4/2013,Natural,Natural,9493.0,45.20055556,-114.7416667,USFS,ID,Lemhi 
201761370,FED,FS,Lolo National Forest,WEST MULLAN,2013,7/14/2013,8/28/2013,Human,Missing data not specified undetermined,6282.0,47.21444444,-114.9425,MISSING/NOT SPECIFIED,MT,Mineral 
201761576,FED,FS,Santa Fe National Forest,JAROSO,2013,6/10/2013,9/6/2013,Natural,Natural,11149.0,35.91138889,-105.7275,USFS,NM,Santa Fe 
201761700,FED,FS,Six Rivers National Forest,CORRAL,2013,8/10/2013,10/2/2013,Natural,Natural,12531.0,41.03527778,-123.4880556,USFS,CA,Humboldt 
201761774,FED,FS,Angeles National Forest,POWERHOUSE,2013,5/30/2013,5/30/2013,Human,Power generation transmission distribution,30274.0,34.59222222,-118.4552778,USFS,CA,Los Angeles 
201761973,FED,FS,Boise National Forest,VILLAGE,2013,8/8/2013,8/9/2013,Natural,Natural,129730.0,43.33972222,-115.4997222,USFS,ID,Elmore 
201762010,FED,FS,Bitterroot National Forest,GOLD PAN,2013,7/16/2013,10/8/2013,Natural,Natural,41763.0,45.65055556,-114.7833333,USFS,ID,Idaho 
201762181,FED,FS,Santa Fe National Forest,TRES LAGUNAS,2013,5/30/2013,7/5/2013,Human,Power generation transmission distribution,10219.0,35.71583333,-105.6830556,STATE OR PRIVATE,NM,San Miguel 
201762754,FED,FS,Shoshone National Forest,HARDLUCK,2013,7/20/2013,9/16/2013,Natural,Natural,24515.0,43.96888889,-109.7258333,USFS,WY,Park 
201763409,FED,FS,Gallatin National Forest,EMIGRANT,2013,7/21/2013,9/18/2013,Natural,Natural,10850.0,45.25722222,-110.7305556,USFS,MT,Park 
201763488,FED,FS,Klamath National Forest,BOULDER,2013,7/31/2013,10/1/2013,Human,Missing data not specified undetermined,12365.0,41.31027778,-123.2044444,USFS,CA,Siskiyou 
201763765,FED,FS,Santa Fe National Forest,THOMPSON RIDGE,2013,5/31/2013,7/1/2013,Human,Power generation transmission distribution,23938.0,35.8925,-106.62,OTHER FEDERAL,NM,Sandoval 
201764482,FED,FS,Boise National Forest,RIDGE,2013,7/16/2013,9/19/2013,Natural,Natural,5315.0,44.23611111,-115.4011111,USFS,ID,Boise 
201764740,FED,FS,Lewis & Clark National Forest,RED SHALE,2013,7/18/2013,9/26/2013,Natural,Natural,12379.0,47.80388889,-113.0091667,USFS,MT,Lewis and Clark 
201764781,FED,FS,Coronado National Forest,SOLDIER BASIN,2013,5/17/2013,5/28/2013,Human,Recreation and ceremony,10775.0,31.42472222,-110.755,USFS,AZ,Santa Cruz 
201764961,FED,FS,Flathead National Forest,DAMNATION,2013,8/12/2013,11/5/2013,Natural,Natural,8246.0,47.675,-113.3330556,USFS,MT,Flathead 
201764985,FED,FS,Payette National Forest,THUNDER CITY,2013,7/19/2013,10/1/2013,Natural,Natural,13263.0,44.97888889,-115.2580556,USFS,ID,Valley 
201765026,FED,FS,Lassen National Forest,DEER,2013,8/23/2013,8/29/2013,Human,Power generation transmission distribution,11429.0,40.03305556,-121.8755556,MISSING/NOT SPECIFIED,CA,Tehama 
201765124,FED,FS,Six Rivers National Forest,BUTLER,2013,7/31/2013,10/30/2013,Human,Arson incendiarism,22445.0,41.3275,-123.3791667,USFS,CA,Siskiyou 
201765178,FED,FS,Payette National Forest,HELLS CANYON,2013,8/29/2013,9/14/2013,Natural,Natural,9062.0,44.50138889,-117.1772222,USFS,ID,Washington 
201765293,FED,FS,Sawtooth National Forest,KELLEY,2013,8/24/2013,10/9/2013,Natural,Natural,17349.0,43.56083333,-115.1105556,USFS,ID,Elmore 
201765365,FED,FS,Nezperce National Forest,LAKE,2013,8/14/2013,10/16/2013,Natural,Natural,5500.0,45.62722222,-115.0663889,USFS,ID,Idaho 
201765504,FED,FS,Rio Grande National Forest,PAPOOSE,2013,6/19/2013,10/31/2013,Natural,Natural,49628.0,37.68333333,-107.1666667,USFS,CO,Hinsdale 
201765639,FED,FS,Payette National Forest,RAFT,2013,8/29/2013,9/14/2013,Natural,Natural,20395.0,44.60416667,-117.0844444,USFS,ID,Washington 
201765974,FED,FS,Salmon-Challis National Forest,LODGEPOLE,2013,7/20/2013,9/26/2013,Natural,Natural,22825.0,44.53333333,-114.45,USFS,ID,Custer 
201766082,FED,FS,Dakota Prairie Grasslands,PAUTRE,2013,4/3/2013,4/7/2013,Human,Debris and open burning,10679.7,45.88138889,-102.5430556,USFS,SD,Perkins 
201766111,FED,FS,Humboldt - Toiyabe National Forest,CARPENTER 1,2013,7/1/2013,11/18/2013,Natural,Natural,27883.0,36.20361111,-115.7016667,USFS,NV,Nye 
201766356,FED,FS,San Juan National Forest,WEST FORK,2013,6/5/2013,11/22/2013,Natural,Natural,58570.0,37.4625,-106.9438889,USFS,CO,Mineral 
201766413,FED,FS,Stanislaus National Forest,RIM,2013,8/17/2013,10/24/2013,Human,Missing data not specified undetermined,255858.0,37.86055556,-120.0830556,USFS,CA,Tuolumne 
201766480,FED,FS,Umpqua National Forest,WHISKY,2013,7/26/2013,9/26/2013,Natural,Natural,16195.0,42.86083333,-122.7883333,USFS,OR,Douglas 
201767512,FED,FS,Humboldt - Toiyabe National Forest,SPRING PEAK,2013,8/18/2013,9/18/2013,Natural,Natural,14230.0,38.26305556,-118.85,USFS,NV,Mineral 
201770520,FED,BLM,Colorado River District,DEAN PEAK,2013,6/29/2013,7/22/2013,Natural,Natural,5413.0,35.1194,-113.8617,BLM,AZ,Mohave 
201771501,FED,BLM,California Desert District,CHARIOT,2013,7/6/2013,7/15/2013,Human,Missing data not specified undetermined,7056.0,32.966662,-116.45733,BLM,CA,San Diego 
201771508,FED,BLM,California Desert District,MOUNTAIN,2013,7/15/2013,11/25/2013,Human,Power generation transmission distribution,27531.0,33.70703,-116.72789,PRIVATE,CA,Riverside 
201771519,FED,BLM,California Desert District,SILVER,2013,8/7/2013,8/21/2013,Human,Missing data not specified undetermined,20292.0,33.85728,-116.90633,BLM,CA,Riverside 
201772186,FED,BLM,NorCal Region,CLOVER,2013,9/9/2013,9/15/2013,Human,Missing data not specified undetermined,8056.0,40.4919,-122.4994,BLM,CA,Shasta 
201772569,FED,BLM,Front Range Center,EAST PEAK,2013,6/19/2013,7/22/2013,Natural,Natural,13572.0,37.432225,-104.926517,BLM,CO,Huerfano 
201773588,FED,BLM,Four Rivers Field Office,MM111 HWY20,2013,8/8/2013,8/21/2013,Natural,Natural,6828.0,43.265,-115.50985,PRIVATE,ID,Elmore 
201773589,FED,BLM,Four Rivers Field Office,LONG TOM,2013,8/8/2013,8/21/2013,Natural,Natural,9322.0,43.31949,-115.50116,PRIVATE,ID,Elmore 
201773591,FED,BLM,Four Rivers Field Office,MUDD,2013,8/8/2013,8/21/2013,Natural,Natural,135231.0,43.2657,-115.71631,BLM,ID,Elmore 
201773650,FED,BLM,Jarbidge Field Office,HORSE BUTTE 2,2013,7/16/2013,7/20/2013,Natural,Natural,5681.0,42.3658,-115.2364,BLM,ID,Owyhee 
201773768,FED,BLM,Pocatello Field Office,STATE,2013,8/8/2013,9/3/2013,Natural,Natural,9674.0,41.9753,-112.3694,PRIVATE,UT,Box Elder 
201773814,FED,BLM,Shoshone Field Office,JIM BROWN,2013,7/1/2013,7/5/2013,Natural,Natural,14404.0,43.0461,-114.0358,BLM,ID,Lincoln 
201773830,FED,BLM,Shoshone Field Office,BROWN BUTTE,2013,7/21/2013,7/23/2013,Human,Missing data not specified undetermined,7300.0,42.9917,-114.2439,BLM,ID,Lincoln 
201773831,FED,BLM,Shoshone Field Office,FIR GROVE,2013,7/28/2013,8/1/2013,Natural,Natural,7143.0,43.215,-114.6997,BLM,ID,Camas 
201773839,FED,BLM,Shoshone Field Office,BEAVER CREEK,2013,8/7/2013,9/30/2013,Natural,Natural,111497.0,43.4608,-114.5617,BLM,ID,Blaine 
201773840,FED,BLM,Shoshone Field Office,MCCAN,2013,8/7/2013,9/3/2013,Natural,Natural,23389.0,43.4203,-114.8522,BLM,ID,Camas 
201773844,FED,BLM,Shoshone Field Office,SOUTHEAST RED BRIDGE,2013,7/31/2013,8/4/2013,Natural,Natural,9499.0,42.7536,-114.3244,BLM,ID,Jerome 
201776265,FED,BLM,Carson City Field Office,RED ROCK,2013,7/1/2013,7/9/2013,Human,Equipment and vehicle use,5369.0,39.917,-120.016,PRIVATE,NV,Washoe 
201776279,FED,BLM,Carson City Field Office,BISON,2013,7/4/2013,7/18/2013,Natural,Natural,24140.0,38.8778,-119.5606,TRIBAL,NV,Douglas 
201776416,FED,BLM,Elko Field Office,RED COW,2013,8/17/2013,8/24/2013,Natural,Natural,16184.2,41.4092,-116.4353,BLM,NV,Elko 
201776479,FED,BLM,Ely Field Office,EIGHTMILE,2013,7/1/2013,8/17/2013,Natural,Natural,6713.0,37.4656,-115.0508,BLM,NV,Lincoln 
201776805,FED,BLM,Winnemucca Field Office,CRESCENT DUNES,2013,7/1/2013,7/4/2013,Natural,Natural,36372.0,41.0889,-117.9917,BLM,NV,Humboldt 
201777975,FED,BLM,Roseburg District,NORTH RABBIT,2013,7/26/2013,9/30/2013,Natural,Natural,17524.0,42.8573,-123.5851,BLM,OR,Douglas 
201778115,FED,BLM,Vale District,CROWLEY CREEK,2013,6/10/2013,6/16/2013,Natural,Natural,12935.0,43.3289,-117.9664,BLM,OR,Malheur 
201778116,FED,BLM,Vale District,STOCKADE,2013,6/10/2013,6/16/2013,Natural,Natural,6614.0,43.285,-117.9822,PRIVATE,OR,Malheur 
201778120,FED,BLM,Vale District,CROOKED CREEK,2013,7/1/2013,7/5/2013,Natural,Natural,5067.0,42.7183,-117.7586,PRIVATE,OR,Malheur 
201778121,FED,BLM,Vale District,OWYHEE,2013,7/1/2013,7/8/2013,Natural,Natural,46444.6,43.6122,-117.1711,BLM,OR,Malheur 
201778141,FED,BLM,Vale District,GRASSY MOUNTAIN,2013,8/7/2013,8/14/2013,Natural,Natural,15720.0,42.70792,-117.31489,BLM,OR,Malheur 
201778142,FED,BLM,Vale District,SHARON CREEK,2013,8/7/2013,8/12/2013,Natural,Natural,10772.0,42.3961,-117.1331,BLM,OR,Malheur 
201778154,FED,BLM,Vale District,CEDAR MOUNTAIN,2013,8/8/2013,8/19/2013,Natural,Natural,23948.0,43.2561,-117.6833,BLM,OR,Malheur 
201779386,FED,BLM,Richfield Field Office,ANTELOPE,2013,6/28/2013,7/9/2013,Natural,Natural,5451.0,38.5872,-112.8464,BLM,UT,Millard 
201779559,FED,BLM,Salt Lake Field Office,PATCH SPRINGS,2013,8/10/2013,10/3/2013,Natural,Natural,31010.0,40.3413,-112.6699,BLM,UT,Tooele 
201785266,FED,FWS,Crescent Lake National Wildlife Refuge,BLUE LAKE,2013,5/15/2013,5/15/2013,Natural,Natural,5000.0,41.70333333,-102.4391667,PRIVATE,NE,Garden 
201811276,NONFED,ST/C&L,CDF - Riverside Unit,SUMMIT,2013,5/1/2013,5/5/2013,Missing data not specified undetermined,Missing data not specified undetermined,5912.0,33.94525,-116.876917,MISSING/NOT SPECIFIED,CA,Riverside 
201815308,NONFED,ST/C&L,Washington Department of Natural Resources,COLOCKUM TARPS,2013,7/27/2013,10/2/2013,Human,Missing data not specified undetermined,80053.0,47.2982,-120.1225,PRIVATE,WA,Chelan 
201815461,NONFED,ST/C&L,Washington Department of Natural Resources,MILEPOST 10,2013,8/9/2013,9/15/2013,Natural,Natural,5541.0,47.3127,-120.165,STATE,WA,Chelan 
201823340,NONFED,ST/C&L,Berthoud Fire Protection District,UNKNOWN,2013,6/13/2013,6/19/2013,Human,Missing data not specified undetermined,16580.0,38.9872,-104.763,MISSING/NOT SPECIFIED,CO,Larimer 
201825423,NONFED,ST/C&L,Minnesota Department of Natural Resources,GREEN VALLEY FIRE,2013,5/14/2013,5/15/2013,Human,Missing data not specified undetermined,7100.0,46.82980302,-95.18577304,PRIVATE,MN,Becker 
201851776,NONFED,ST/C&L,Florida Forest Service,HOLEY LAND 1  (50),2013,5/13/2013,5/17/2013,Natural,Natural,9200.0,26.3665,-80.7015,STATE,FL,Palm Beach 
201854425,NONFED,ST/C&L,Wyoming State Forestry,COW CAMP,2013,6/10/2013,6/20/2013,Natural,Natural,8500.0,42.11466,-105.22319,PRIVATE,WY,Albany 
201855223,NONFED,ST/C&L,Arizona State Forestry Division - State Office,YARNELL HILL,2013,6/28/2013,7/10/2013,Natural,Natural,8877.0,34.2283,-112.7915,MISSING/NOT SPECIFIED,AZ,Yavapai 
201940015,INTERAGCY,ST/C&L,Texas Forest Service,JUSTICE BURG FIRE,2011,4/3/2011,4/6/2011,Missing data not specified undetermined,Missing data not specified undetermined,6000.0,33.048611,-101.241111,PRIVATE,TX,Garza 
201940019,INTERAGCY,ST/C&L,Southeast Area Dispatch Center,TURKEY SPRINGS FIRE,2011,6/3/2011,6/14/2011,Missing data not specified undetermined,Missing data not specified undetermined,5150.0,36.833333,-98.966667,STATE,OK,Woods 
201940051,INTERAGCY,ST/C&L,Texas Forest Service,COPPER BREAKS,2011,9/21/2011,10/1/2011,Missing data not specified undetermined,Missing data not specified undetermined,8080.0,34.176389,-99.964444,STATE,TX,Foard 
201940053,INTERAGCY,ST/C&L,Kern County Fire Department,BRECKENRIDGE COMPLEX,2011,9/10/2011,9/17/2011,Natural,Natural,25213.0,35.395278,-118.64,COUNTY,CA,Kern 
201940055,INTERAGCY,ST/C&L,Nebraska Dept of Forestry (GPC Area),HARVEST CA,2011,10/4/2011,10/7/2011,Human,Missing data not specified undetermined,7000.0,41.393889,-100.518056,STATE,NE,Lincoln 
201940059,INTERAGCY,DOD,Fort Riley,IMPACT COMPLEX,2013,11/17/2013,11/17/2013,Human,Missing data not specified undetermined,6500.0,39.140833,-96.773889,OTHER FEDERAL,KS,Riley 
201940061,INTERAGCY,BLM,Spokane District,DESMARAIS,2013,6/7/2013,6/10/2013,Missing data not specified undetermined,Missing data not specified undetermined,10130.0,46.520556,-120.257222,BLM,WA,Yakima 
300000133,FED,FS,Nezperce National Forest,JOHNSON BAR,2014,8/3/2014,11/3/2014,Natural,Natural,16278.0,46.08666667,-115.5613889,USFS,ID,Idaho 
300000289,FED,FS,Klamath National Forest,FAULKSTEIN,2014,8/11/2014,8/25/2014,Natural,Natural,5225.0,41.705,-123.1911111,USFS,CA,Siskiyou 
300000464,FED,FS,Ochoco National Forest,0386 FOX,2014,7/17/2014,12/2/2014,Natural,Natural,9848.0,44.25555556,-120.1886111,USFS,OR,Crook 
300000650,FED,FS,Coconino National Forest,SLIDE,2014,5/20/2014,7/10/2014,Human,Missing data not specified undetermined,22077.0,34.95166667,-111.7547222,USFS,AZ,Coconino 
300000653,FED,FS,Kaibab National Forest,MCRAE,2014,7/4/2014,8/30/2014,Natural,Natural,5505.0,35.92055556,-112.0686111,USFS,AZ,Coconino 
300000692,FED,FS,Boise National Forest,WASH,2014,7/14/2014,10/8/2014,Natural,Natural,8690.0,44.06638889,-115.9208333,STATE OR PRIVATE,ID,Boise 
300001003,FED,FS,Klamath National Forest,WHITES,2014,7/30/2014,9/25/2014,Natural,Natural,33758.0,41.2675,-123.0022222,USFS,CA,Siskiyou 
300001006,FED,FS,Klamath National Forest,FRYING PAN,2014,8/11/2014,9/30/2014,Natural,Natural,115279.2,41.7725,-123.3558333,USFS,CA,Siskiyou 
300001013,FED,FS,Lassen National Forest,EILER,2014,7/31/2014,8/24/2014,Human,Missing data not specified undetermined,47958.0,40.71944444,-121.5522222,USFS,CA,Shasta 
300001220,FED,FS,Wenatchee National Forest,CHIWAUKUM CREEK,2014,7/15/2014,10/21/2014,Natural,Natural,14435.0,47.715,-120.8266667,USFS,WA,Chelan 
